word,definition
hoʻopoha,"To burst, as the contents of a boil."
Lāpule,"Sunday. Lit., day of prayer."
hale piʻo,Particular kind of house; arch.
kalai waʻa,Canoe builder.
kālai waʻa,Canoe maker or carver.
hehu,To purge from the effects of medicine with water and juice; enema.
ʻōpea,Small boom holding up the outer and upper ends of a sail.
ōpeʻa,"Testicle, scrotum."
kūpele,To scoop or dig out the inside of a log for a canoe.
kūpele,"Concoction of herb juices mixed with poi, mashed potatoes, and other foods. Kūpele, as a medical term, is difficult to define. (BHK.)"
kūpele,To hollow out the inside of a log for a canoe.
kuko,"Strong desire, good or evil; to lust, desire. Kuko ʻimi ʻole, unrestrained desire. (2 Tim. 3:3.)"
pāpalaōa,"Smooth kind of cloud indicating rain or wind. The name is derived from its resemblance to the fish palaoa, a whale or sea-elephant."
kāmau,"Endurance, perseverance, especially in uncertainty; constant, as a friend or relative. (A.)"
momomoni,To swallow.
kapuaʻi kuea,Square foot.
Māhea-lani,"Sixteenth night, when the full moon begins to wane. This day is liked by the farmers; it is a day of low tide."
ʻōkaikai,"Angry, as the sea."
ʻōkaikai,"Heaving; rough, as the sea. (CMH; PE.)"
ʻaumoana,Sailor; to travel the open sea.
ʻaumoana,"Class of Kamehamehaʻs laws, relating to swimming in the ocean. (A.)"
ukokole,"Sore, inflamed, as the eyes."
kēpā,Fruit of the almond tree used in seasoning food.
kāʻiēwe,Company of relatives following and caring for a chief.
pūkāmole,"Low shrubby plant (Lythrum maritimum), a smooth perennial. It grows well above sea level in Hawaiʻi. A member of the crepe myrtle family. (NEAL 617.)"
hala,"Pandanus tree (Pandanus odoratissimus, synonym P. tectorius), a native from Hawaiʻi to southern Asia. It is distinguished by its aerial roots which grow out from the trunk like stilts, looking as if the tree were walking on them; hence, the name “walking trees.” Tips of the young aerial roots were formerly used medicinally. Lau hala leaves, which are tough and pliable, were (and are) plaited into many durable articles: floor and sleeping mats, baskets, fans, sandals for lava walking. In Hawaiʻi the blind are taught to plait lau hala. The fragrant flowers were used in many ways to take advantage of the much desired scent, as is shown by this expression of Puna, Hawaiʻi: Puna paia ʻala i ka hala, Puna, its walls fragrant with pandanus. Drupe of the hala, usually orange in color, is a fragrant material for leis. (NEAL 51.)"
hala,"Pandanus or screw pine (Pandanus odoratissimuss), native to Hawaiʻi with wide branches and long aerial roots. Substantial crafts were built around its products. (NEAL 51.) See Plants: Uses."
hala,"Pandanus or screw pine (Pandanus spp.), native to the region from southern Asia to Hawaiʻi. Its base is supported by a clump of slanting aerial roots. It has many uses: its leaves (tau hala) are made into mats, baskets, and hats; the red to yellow fruit sections are used for leis; male flowers, to scent kapa; leaflike bracts, to plait mats. Fragrant flowers of the hala were placed indoors under the mats and in the thatch of the walls to maintain a sweet-scented and airy effect in the house. (NEAL 51.)"
palaʻa,"Almost any dark color, brown, purple, etc."
palaʻā,Kapa of māmaki bark dyed brownish-red with palaʻā fern. (PE.)
palaʻa,"Lace fern (Sphenomeris chinensis), one of the commonest wild Hawaiian ferns. Formerly Hawaiians extracted a dark brown dye from the lacy fronds. (NEAL 15.)"
pakika,"To slip, to slide when walking; slippery."
pakika,Insect that eats sweet potato leaves and destroys them. (A.)
pakika,"Polished, smoothed, as a thing polished."
pule hoʻolaʻa,Prayer of dedication.
ʻakoʻako,"Infectious venereal disease. Called ʻako in women, waikī in men."
ʻakoʻako,"To swell up, as a wave before breaking."
leo hoʻonani,Hymn.
waihā,To request from the gods in prayer. Similar to waipā.
make,"Killed, dead."
mākē,Masthead.
make,"Desire, want."
hahauhui,"Religious ceremony or prayer used in the practice of sorcery, pule hoʻopiʻopiʻo."
ʻāuliʻi kolo manu,"Beautiful, well-formed person; any article beautifully made. (CMH.)"
ʻauliʻi kolo manu,"Beautiful, well-formed person; any article beautifully made. (CMH.)"
kilo heʻe,"Squid looking; person who looks and fishes for squid and octopus. The place for looking is just beyond the kuaʻau, the basin inside a reef."
kaʻaona,"Reddish brown, red, the color of smoked fish."
ne,the rippling of waves.
nē,"To fret, tease, nag; to cry for food persistently, as a child."
nē,"To whisper as the gods do; to murmur, talk low."
umauma,"Chest, breast, bosom. (Puk. 4:6.)"
lauaʻe,"Fragrant fern (Polypodium phymatodes). When crushed, its juice provides a scent used on kapa. (NEAL 37.)"
lauaʻe,"Aromatic herb, fragrant fern (Phymatosorus scolopendria), with a sweet smell that suggests the maile, a twining shrub. (NEAL 27.)"
lauaʻe,"Maile-scented fern (Microsorium scolopendria), found both wild and cultivated in Hawaiʻi, creeping over ground and tree trunks. One form has a vanilla-like fragrance, similar to that of the maile, popular for leis. (NEAL 27.)"
maliʻo,"Earliest morning light, as it pierces the shadows of night. See kahua o Maliʻō."
pūliʻuliʻu,Small gourd in which the lāʻau waiike (medicine) was made. (A.) Kidney disease that impeded urination.
akepahaōla,Lungs.
panepoʻo,Occiput or hinder part of the head.
hoʻoluluhi,Thickening weather; heavy and dark clouds gathering before a storm.
ratio,Ratio.
ʻana,"A measure, as cloth; measure of any kind."
ʻana,"Kind of light, siliceous sponge found in the sea, used by nurses to treat the ʻea, the white fur or thrush on a childʻs tongue."
ʻana,"Pumice found in the sea, used by nurses to clean the tongues of children by rubbing off ʻea, a white fur caused by the thrush disease. Also used in rubbing and polishing canoes."
ʻana,"Pumice, a soft stone used in polishing canoes and calabashes."
ana,Cave; shelter for the women and children during wartime and for the retreating vanquished; place where the conquered may be found. (Kin. 19:30.)
ʻūhini huluhulu,Cankerworm. (Nah. 3:15; Ioela 2:25; A.)
papālina,"Cheeks, cheek. (Kanl. 18:3.)"
mākahakaha,The ceasing and clearing of rain; the slow dropping of rain.
kuene,"Steward, waiter, treasurer; layout man for a building site."
kela,Sailor. Also called kelamoku.
kela,Tailor; dressmaker.
kela,Sailor.
ʻāpeu,"Large, coarsely-made mats or kapa used for food carriers or food containers; same as ʻāleuleu. (KILO.)"
ʻāpeu,Large but very poor mats used for holding food. See ʻaleuleu.
kaiue,To soften the earth and bed it down around the plants. (NP 131.)
huinahā,Quadrilateral or four-sided figure.
lele pā,To jump over a fence.
hahaʻi,Swelling in the groin; bubo. Same as ʻawaiāhiki.
hahai,"To chase, pursue, hunt."
kūnehi,"Ocean sunfish, Ranzania laevis. Also called āpaku, mākua."
ʻaina kakahiaka,Breakfast.
kūnana,Garden; place cleared for building a house. Similar to kūlana.
kūnānā,"Undecided, puzzled, hesitant, bewildered."
ʻolūlu,Growth.
pōwā,"Robber; to plunder. E pōwā wale ka hele aku a ko haʻi, ʻāina—make, like a robber to go on the land of others—death. (PE.)"
kūpalu,"To stuff with food, fatten."
kūpalu,"To fish by distributing bait among fishes; chumming; to attract fish by chumming, as with decayed pork."
kūpalu,To mash kapa particles to a pulp in preparation for beat- ing them into kapa.
kēkake,"Jackass, donkey."
kēka-ke,"and miula is the word for jackass (which sometimes receives its proper title, kēka- ke)."
ālai,"To oppose, obstruct. Ua ālai e ka hilahila a hiki ʻole ke pane aku, he/she was hindered by shame and could not answer."
Hōkū-keʻa,"Southern Cross. See Newa, Newe. Lit., star cross."
koala,Uterus; placenta of the female.
kōʻala,To roast over coals; to broil in the coals. (Luk. 24:42.)
kōʻala,"Womb, placenta, uterus. See pūʻao."
kūpala,Barracuda. Also called kākū. See kawelea.
haʻakoi,"To brag, show off; egotistical."
loko liʻu,"To be insipid, without strength, bitter; cross, angry, indifferent."
kuahā,Six generations removed.
ʻupena,"Cord of which fishnets are made; sennit; a net, trap."
pohā,"To burst or break out, as a boil. (Puk. 9:9.)"
pohā,"Cape gooseberry (Physalis peruviana), an introduced perennial herb of the tomato family. A small shrub, it grows wild on mountain slopes to 5,500 feet. The fruit is globose with an orange skin covering a sweet, juicy, many-seeded pulp and is edible raw or cooked for jam. It is enclosed in a papery sack. There is a fair market for this jam in Hawaiʻi. (NEAL 740.) Called paʻina on Hawaiʻi island."
ula pāpapa,"Gray crayfish (Paribaccus antarcticus). Lit., ula flat."
kīkākala,To draw up with a hook in fishing for squid.
kuahui,Sticks tied as braces to the thatch purlins.
ʻupena kolo,Seine; a deep bay; large net.
hiʻikala,"Fishhook used for the kala (surgeonfish) with kala, a sea- weed, for bait. It had inside and outside barbs."
Hōkū-loa,"Morning star, Venus."
koali ʻawa,"Morning glory (Ipomoea indica). A common, pretty flower in Hawaiʻi, beginning the day with blue-violet petals that change to pink by late afternoon. Its vine structure makes it usable as a swing. Bitter tasting stems and roots are good for external treatment of bruises and broken bones. Cordage is another product. (NEAL 708.)"
Nīʻau-kani,Voyage by Kamehameha after the submission of Kaumualiʻi who ceded Kauaʻi to Hawaiʻi in 1812.
niāukani,"Rude Jewʻs harp made of the midrib of a coconut leaf. (A.) True Jewʻs harp made of a thin, one-by-four-inch piece of wood, with a coconut midrib or bamboo strip lashed length-wise. (PE.)"
poʻai,Circle.
pinao ʻula,"Red damsel fly (Megalagrion sp.), native to Hawaiʻi."
hano,Bag net used to catch flying fish (mālolo) and ʻiao (silver- sides).
hānō,"Breath, asthma. See ea, hanu."
hānō,Asthma; to cough or wheeze.
ʻōʻili lepa,Filefish (Alutera scripta). Resembles the ʻuwī ʻuwī.
hoʻomakakiu,"To watch with a jealous eye; to lie in wait to do evil with a design to surprise. (A.) To spy, watch, reconnoiter. (PE.)"
malo,Strip of kapa worn by men around the loins; loincloth worn when at work.
kaʻānaniʻau,Altar like the stone pile (ahu) bounding an ahupuaʻa.
laka,"Perhaps the name of a bird; lark. Eng. Kani ka laka, the lark sings."
Laka,Canoe god. Also called Kūōhiʻa Laka.
laka,Lark; lock; to lock.
mauwā,"Lame, sore, stiff."
ʻinamona,"Meat of the kukui nut roasted and pounded with salt, as a relish. See kukui."
haiʻaliʻi,Hard stone used to make the adze. (MALO 19.)
kike,Kitty.
kuaʻula,Thick red kapa. (A.) Ribbed or grooved cloth made with a grooved board. (PE.)
ʻōlūʻau,Name of a ceremony in the worship of Kanaloa.
pīpī wai,All species of sedge of the genus Eleocharis. Also called kohekohe. (NEAL 87.) See Plants: Rushes.
pīpī wai,"Species of the genus Eleocharis, of the family of sedges. This is perhaps more like a grass, having a long stem with a little fuzzy ball for a flower. The stem was often used as a thread for stringing ginger flowers. (DK; NEAL 87.)"
ʻumiʻumi,Beard; hair on the chin; whiskers; mustache.
ʻumiʻumi,"Moss that fastens the nahawele, a bivalve, to the rocks. (A.) Suckers that fasten bivalves to rocks. (PE.)"
piheka,"Inflamed, as the eyes."
hue,Gourd calabash for carrying water. Also called hue wai
hue,Type of hula dancing used to conclude a program.
iwikuamoʻo,Trusted relative of a chief.
iwikuamoʻo,"Spine, backbone."
iwikuamoʻo,"Backbone; a close trusted relative who attended the person of a high chief and executed his private orders. Lit., bone lizard."
iwikuamoʻo,"Trusted person who attended a high chief, cared for his needs and effects, and executed his orders."
kīpolo,"Prayer used in black magic leading to the death of the desired person, such as an enemy."
lōhai,Lever used for prying up heavy materials. See une.
auneki,Ounce.
ʻelelū ʻulaʻula,"Two large, brown cockroaches: American (Periplaneta americana); Australasian (P. australasiae), a bit smaller."
ʻOlē,means speaking through a horn or trumpet.
ʻolē,"Pū or conch shell (Charonia tritonis); any wind instrument, as a trumpet, horn, cornet."
ʻōle,"Conch shell (Charonia tritonis). Also called pū kani, speaking trumpet. (EAK 215.)"
māʻalo,"To pass by, alongside."
kaʻa,Chewed food.
kaʻā,"Thread or line, as olonā fiber, to fasten hook to line; snell of a fishing line; snood."
kaʻa,Any foreign timber except oak. No other data. (A.)
ʻōnahanaha,Halo of the moon.
pūhene,To tempt to different kinds of wickedness.
hoʻokehakeha,"To be proud, high-minded; to imitate a chief in manners and dignity."
hoʻokehakeha,"To be puffed up with pride; to be self-glorifying. (A.) To act proudly; pride, dignity. (PE.)"
hoʻolono,"To listen, obey, keep; obedient."
ʻohu,Light cloud on a mountain.
ʻōhū,"Roller, comber, or swell that does not break."
ʻohu,"Fog, mist, cloud. Ka ʻohu e uhe ana i ke kuahiwi, the light cloud that covers the mountain."
niho,Tooth; a sharkʻs tooth used for haircutting; any tooth.
niho,Tooth.
piele,"Grated taro, cooked in a pudding of other ingredients."
piele,Mattery eruptions or eczema of the scalp.
maʻoi,"To be bold, impertinent in asking questions, immodest in asking favors."
haha,Lower part of the banana stump that is cut off.
hāhā,"Taro tops, a food of poor people. (A.)"
haha,"To breathe hard, pant for breath, as if in haste."
hāhā,"To feel, palpate; to grope, as a blind person. (Kin. 27:12, 21)"
haha,Proud; to strut.
hāhā,"Native member of the lobelia family (Brighamia spp.). The flowers of all Hawaiian species are curved like the beak of native nectar-feeding birds, which suck honey from them. Also called ālula. (NEAL 815.)"
kaunoʻa,"Slender insect that attacks herbs or trees, making them wither. (A.)"
pāpaua,Bivalve (Isognomon spp.) found attached to stones submerged in shallow water. (EAK 521.)
hamare,Hammer. (Lunk. 4:21.)
hālaʻo,To suffer pain from a mote lodged in the eye.
māhola,To spread out or enfold a kapa for drying.
mahola,"Spreading out and distending of the stomach. For example, squid (heʻe) might be fed to a patient, in the belief that relief would follow and cause the illness to flee."
māhola,Describes certain medicines used in the ancient practice of the kahuna.
pōnaha,"Arms bent akimbo, as in a circle or arc of a circle."
pōnaha,"Round, circular, and deep, as a volcano, a pit, or a sore. See pōhaha."
lehua ʻāpane,Kind of lehua tree bearing dark-red flowers.
haʻihaʻi,To dissect flesh from bones.
haʻihaʻi,Flesh dissected from the bones. A burial custom.
haʻihaʻi,"Proud, haughty; to break or breach the law; to tease, vex; to follow, pursue."
keʻeo,Displeasure; indignant at something wrong; resentful.
mio,"To make off with quickly, steal."
mio,Sleight-of-hand. (CMH.)
ʻōʻōu,"Two common, edible, fragile seaweeds (Champia parvula, Chondria tenuissima), pink to purple in color, gelatinous. They must be quickly prepared and soon eaten."
kīnaʻunaʻu,"To scold, threaten; to be evil and internally vile."
pili,"Grass (Heteropogon Contortus), used for thatch. In early days, pili was pulled with roots left on. As cutting tools were introduced, the grass was cut and piled, all root ends facing one way on the ground. The grass was carried carefully to the house site, not bunched but with stalks all facing the same way. (KILO.) See lule."
pili,Uncolored sheets in a kuʻina; kapa for sleeping. (PE.)
pili,"A grass, tanglehead (Heteropogon contortus), once used for thatching houses, both walls and roof. It was preferred because of its pleasant odor, brown color, and neat appearance. In a warm, dry climate a thatching job would last for ten years."
kīkomo,To fish with a pole in shallow water.
pūkani,"Stingy, hard, severe, unfeeling for others. (A.)"
kōpiko,About thirteen native species of this name belong to a genus (Psychotria) in the coffee family. (NEAL 794.) See Plants: Uses.
kōpiko,"Genus of the coffee family, one of perhaps ten genera native to Hawaiʻi (Psychotria hawaiiensis var.). It grows on Hawaiʻi island on the slopes of Mauna Loa in the botanically rich Kīpuka Paaulu, source of new finds because of its isolation in the midst of lava flows. (NEAL 794.)"
kōpiko,"Native genus (Psychotria) in the coffee family, with thirteen species ranging from large shrubs to trees. It is cultivated and its berries processed and sold commercially, largely as a blend ingredient. The wood is used for anvil making, kua, on which kapa is beaten, and pulu, used in quilting. The most common species (Coffea arabica) is grown for market. (NEAL 794.)"
ʻōpilo,Relapse in the course recovery from a disease.
kauhola,"To lose consciousness, as in a seizure, stroke, or heart attack."
pākea,"Pale or gray, as from illness or age."
pākea,"White stone found at Wai-mea, Hawaiʻi."
hāwāwā,"Blundering, unskilled, awkward, foolish; without energy or intelligence to attain any success."
kuleana,"Oneʻs appropriate business; a part, portion, or right to a thing. In modern times a kuleana usually refers to a small claim inside anotherʻs land."
kuleana,"Portion, part, or a right to a thing; right of property that pertained to the individual. This was established in the Great Mahele of 1858. The chiefs were awarded large tracts of land called ahupuaʻa not including the commonersʻ small tracts called kuleana. Wherever these small isolated spots of land were located the commoners had an exit to the outside. In modern times this refers to a small land claim within a larger tract of land. See Land."
ʻili hau,Ropes made of the inner bark of the hau tree.
ʻili hau,Bark of the hau tree used for making rope and modern grass skirts.
mōliaola,One who sacrifices himself that others may live; sacri- fice and prayer for life and safety.
mōliaola,Form of worship in which the priest offered a sacrifice and prayed for the life and safety of the people.
mōliaola,"Prayer for life and health. ʻAha ʻāina mōliaola, Feast of the Passover."
ʻoʻopu nāpili,"Goby (Sicydium stimsoni). A small-scaled, freshwater species, reaching 7 inches in length."
ʻāwapuhi,"Wild ginger (Zingiber zerumbet), which has aromatic, knobbed, underground stems used to scent the kapa. (NEAL 257.)"
ʻawapuhi,"Wild ginger (Zingiber zerumbet), a forest herb found in the lower parts of damp forests. A native of India, it also is distributed throughout Polynesia. The plant forms a continuous ground cover and has large, aromatic, underground stems, formerly used to scent kapa. A sudsy juice, squeezed out of mature flower heads, was used for shampooing and as a thirst quencher in earlier times. Also called ʻawapuhi kuahiwi. (NEAL 257.)"
uluulu,Species of fishnet; diving or scoop net.
ʻumeke,Poi calabash.
ʻālohilohi,"Splendor, brightness; to shine brightly, to shine, as light. Maka ʻālohilohi, bright eyes; malamalama ʻalohilohi, bright light. (Ioba 37:31.)"
nā,"his yelp is called nā, and his growl, nunulu."
akua lapu,"Ghost, specter, evil spirit."
akua lapu,"Ghost, apparition, evil spirit. According to the older people, the poe akua lapu were spirits of deceased persons seen in the night in burying places and elsewhere. Their purpose was to frighten people."
kā aliʻi,"Hurling spears at a chief, not only to test his dexterity in avoiding them but to better oneʻs own skill."
kiʻimanana,Belly god. (A.)
hoʻopaʻi,To punish according to law.
hoʻopaʻi,Design with parallel lines on a kapa beater. (PE.)
hema,"South, as indicated by a person facing west who extends his left arm."
hema,"South. In marking cardinal points of the compass, Hawai- ians placed their backs to the east, so their right indicated the north and their left the south."
hema,Left-handed.
poʻaʻaha,Small tree in Hawaiʻi (Broussonetia papyrifera). (NEAL 301.) Also called wauke. See Plants: Uses.
poʻaʻaha,"Small tree (Broussonetia papyrifera), well known for its usefulness. Bark was turned into a durable paper which could serve as cloth, leather, or paper depending on the process of preparation. Kapa made from it was valued for bed clothes and clothing of all sorts. Poʻaʻaha is also called wauke, which as a source of fiber for kapa was much preferred for its warm, flexible, and water-resistant qualities. (NEAL 301.) Wauke, as another name for poʻaʻaha, is actually better known."
hoʻokananuha,To cause sulkiness; hearing impaired. (Heb. 5:4.)
kaʻula,"Red-tailed boatswain or tropic bird (Phaethon rubricau- da). Bosʻn bird. Breeds on islands of the Hawaiian chain and elsewhere. It takes off from a flat surface, usually land, by beat- ing vigorously with its wings. Its tail feathers are used in adorn- ing the kāhili. Also called koaʻe ʻula."
kāula,Prophet; one who preaches or announces future events. (Oih. 3:24.)
kaula,Rope or strong cord.
kāula,Prophet. (Oih. 3:24.) See makāula.
kuapoʻi,"Full-fledged, as birds. Kuapoʻi nā manu, the birds are fully fledged."
kuapoʻi,"Weatherboard on top, fore, and aft of a canoe."
kuapoʻi,"Kneepan, patella; bone in arm or hand."
kuapoʻi,Weatherboard fore and aft on a canoe; young birds fully fledged.
hoʻoluʻuluʻu,Catching fish in a basket while diving. (A.)
hoʻoluʻuluʻu,To dive and take fish in a basket (hīnalea).
kulaʻi wāwae,Foot pushing while seated. This game tests the strength of the leg muscles and the ability to “sit tight” and brace the body with hands and arms. (KILO.)
iakala,Jackal.
ʻi,"Interjection of scorn, used idiomatically."
lolo,Hog sacrificed on the finishing of the canoe. The hogʻs brain was eaten at this time.
lolo,"Hog sacrificed upon finishing or launching a canoe, or start- ing a journey."
lolo,"Brains, bone marrow."
lōlō,"Palsied, unable to use oneʻs limbs, paralyzed, numb. Maʻi lōlō, paralyzing illness."
lolo,Lawyer.
lolo,"Sheath covering the coconut flower. (A.) Pithy, white sponge in a sprouting coconut."
lolo,"Name of the hog sacrificed on the finishing of a canoe, start of a journey, or completion of instruction."
ʻea,"Species of turtle valued for its shell, forbidden under the kapu system to be eaten by women. (A.)"
ea,"Breath, life. See hānō), hanu."
Mauna Loa,"Companion mountain to Mauna Kea, elevation 13,677 feet. It is not as high but it has the much larger land mass of the two."
mauna loa,"1. Sea bean (Dioclea wilsonii), a tall climbing vine from Brazil. Formerly Hawaiians made leis from the blue or white flowers and used the beans for medicine. Today the similar and more common flowers of a Canavalia are made into mauna loa leis. (NEAL 463.) 2. Fast-growing annual vine (Canavalia cathartica), popular for its pink to lavender flowers used for decoration and lei making. (NEAL 464.)"
naʻau kopekope,"Surliness, perverseness, a bad disposition."
hoʻopilimeaʻaʻi,A person serving another merely for a living.
ʻēlepaio,"the names of many Hawaiian birds come from their peculiar cries: alani, ʻaʻo, ʻālala, ʻēlepaio, nau, ʻūlili, kioea, and kōlea among others."
lawa,A hook for catching sharks.
lawa,"Disease about which it is said, paʻapū ka ʻōpū i nā iwi ʻaoʻao, the abdomen or stomach is stifled by the ribs. (A.)"
lawa,"Office in the kingʻs train; strong man, as in a kingʻs retinue."
lawa,"White cock offered in worship. Lawaaʻeaʻe or lawakea, a white fowl mixed with red feathers."
ahuwale,"To be in plain sight, conspicuous, exposed."
konini,To revive after fainting; convalescent.
ʻōʻū,"Hawaiian honeycreeper (Psittirostra psittacea) that resembles the finch. Hawaiian names are ʻōʻō poʻolapalapa for the male, and ʻōʻū laueʻo for the female, the yellow headed and leaf-green ʻōʻū. It is native to the main group of islands but close to extinc-"
keha,To sing or repeat a song. Also called kehaluha. (A.)
ʻalaʻala,Soft substance (the liver) in squid used for bait in fishing. See wekaweka.
ʻalaʻala,See ʻāʻīʻalaʻala.
ʻōwali,"Weak, infirm."
kamaʻilio,"more exact equivalent in kamaʻilio or, if dialogue, kikē. If this last should be the saucy rejoinder of a child to a parent, or servant to mistress, it would be pākīkē."
loa,Officer who has universal charge of the taxes; name of the tax.
ālia,Name of two kauila or māmane sticks carried annually by priests before the god of the makahiki.
pōkiʻi kaina,The very younger; a double epithet for a younger brother or sister; very dear little brother or sister.
ʻākaʻakaʻa,"Peeling or falling off of the scarf skin after a sunburn or a course of drinking ʻawa (kava); lean, reduced in flesh, tired. (HPL.)"
kaʻalo,To pass to and fro; to cause to pass.
ʻōlaelae,"Bitter gourd (Lagenoria siceraria), a variety of bitter gourd with bitter-tasting pulp. Used medicinally. (NEAL 812.)"
ʻōlaelae,Bitter gourd (Lagenaria siceraria). (NEAL 812.) See Plants: Uses.
minerala,Mineral.
hoʻomalimali,To flatter. (Hal. 38:76.)
pūhi kāpā,"Voracious, fighting eel."
pūhi kāpā,"Name of Kamehameha, victorious over all. (A.)"
lūheʻe,"To pull up and down on the line, as in catching squid; octo- pus lure."
luheʻe,Fishing for octopus with a line and a cowry lure. Also the name of the lure.
lūheʻe,A material unlike any other. Used in making cowry octopus lures.
hina,"Gray, hoary, applied to the head."
hina,"To topple, tumble."
kā paka,"Container for tobacco, pipe, or matches."
ʻiliʻili hānau,"Birth pebbles of Kō-loa, Punaluʻu, Kaʻū, which were believed to reproduce themselves. Some of the smooth stones were considered male, the porous stones female."
ʻelelū laʻa loa,"Cockroach, kitchen cockroach."
makaua,"Vexed, troubled, afraid, harassed."
pahukū,"Starting place of a race. Pahu hope, pahu hopu, final goal. Lit., reaching goal."
pahukū,Reserve force of an army; rear guard and reinforcement.
ʻohe hano ihu,Nose flute. Also called hano.
wela,Patch of freshly turned soil. (NP 129.)
kilo pōhaku,Kind of looking glass; close-grained black lava stone placed in water to give a reflection.
kilo pōhaku,Smooth black stone placed in a calabash of water; a mirror. Also called aniani. (Puk. 38:8.)
peʻelua,Caterpillar; army worm (Pseudaletia unipuncta). Introduced. See kupa.
peʻelua,Kapa with a striped design.
peʻelua,Caterpillar that destroys the sweet potato leaves. (NP 133.)
pule hoʻokuʻu,Closing prayer in a Christian service.
ʻelelū,"Cockroach (family Blattidae). All cockroaches are introduced, post-Cook."
hākoʻi,"Paraphimosis, a physical restriction encountered in male children."
ʻai lau,To eat a great quantity of food.
pākana,"Shirtwaist, blouse."
kūpapaūla,"To blow directly on, as the wind; to have the wind ahead or in front."
kīpē,To bribe; to secretly offer a reward for some wrongdoing. (Ioba 15:34.)
kōʻelepālau,Pudding made of sweet potatoes and coconut.
ʻau lepe,Sailfish (Istiophorus platypterus). A pelagic fish reaching 12 feet in size and weighing up to 200 pounds. Its body is purple-blue on top and yellow-gray below. Fishermen like it for sport as it leaps and dives when hooked. All giant marlin are female. Males do not exceed 300 pounds. The worldʻs record with hook and line is 221 pounds.
puʻuhau,"Calcium deposits growing into lumps, particularly on the joints; hard bunch growing on the flesh."
kulipuʻu,"Kapa design using zigzag stripes. Lit., bent knees. (PE.) See niho wili hemo."
kēueue,"To push against, treat harshly, oppose someone."
poe,Round; circular.
poʻe,Native purslane (Portulaca sclerocarpa) with narrow leaves and whitish flowers. (PE.) Also called ʻihi-mākole.
pālau ʻula,Thick mat of ripe hala leaves with very wide mesh.
puʻu lepo,Mound of earth designated for target purposes in archery.
puʻu lepo,Reddish-brown kapa.
hanu paʻa,"Head cold, catarrh; choked with breathing."
pīkāke,Peacock. (1 Nal. 10:22.)
pīkake,"Arabian jasmine (Jasminum sambac), a fragrant-flowered shrub with white, tubular flowers. The double flowers resemble small, white roses and are used in leis. The flowers were called pīkake the name for peacock because Princess Kaʻiulani was fond of both. She had white peacocks in her gardens in Waikīkī. The flower is used as a design on quilts and its scent is extracted for perfume. (NEAL 680.)"
ʻili lele,Part of an ʻili separated from but considered a part of it.
ʻēʻē,"Tuft of yellow feathers under each wing of the ʻōʻō, used in featherwork."
ʻeʻe,"Armpit. Also called pōʻaeʻae. See kapoʻo, poʻeʻe."
ʻeʻe,"To climb up, climb aboard; to mount a horse."
lomilomi,To massage or chafe the limbs and body of one weary or in pain.
lomilomi,Servant whose duty it was to take care of the spittle and excrements of the chief; the masseur of the chief.
lomilomi,"To rub, squeeze, and chafe the limbs of someone in pain or weary; to act upon, as the spirit of God acts upon the heart."
kakahiaka,"Morning breaking the shades of night; morning. Kakahiaka nui, early morning."
kakahiaka,"Morning. Lit., breaking the shade of morning. Kakahiaka nui, early in the morning."
hua hāʻule,Illegitimate child.
kai koʻo,"To roll in; to rage, as a high surf; a rough, strong sea."
ʻāʻīpuʻupuʻu,"Steward, cook, servant, in preparing food for and waiting on a chief. Originally applied to stewards of chiefs. (A.)"
ʻō,Piercing spear.
ʻō,Sharp pain in the body; keen darting pain in the side of the chest.
ʻō,Hula step in which the hip is thrust (ʻō) outward. Similar to the kawelu except that the foot pivots while turning in the opposite direction. (PE.)
ʻō,"To whoop, hail."
ō,Readying provisions for a journey.
ō,Sprit of a sail.
hoʻomākeʻaka,To make laughter; to exercise wit; witty.
ʻailolo,Ceremony held at the end of training in the art of lua (hand-to-hand fighting) and ʻanaʻanā (the practice of sorcery). Those taking part in the ceremony marked completion of the training by eating a portion of the head of an all-black pig.
Hau-o-Maʻihi,"Land breeze that blows down a valley in middle Kona across the mauka road at a point close above Keauhou,Kona."
ēwe,Aorta; navel string; abdominal aorta.
ʻamumū,"Blunt, dull."
lūmanawahua,Internal pain; pain in the bowels accompanied by frequent evacuations; gas and looseness of the bowels. See manawahua.
newa,"Wallow, as vessels at sea."
newa,To be dizzy; to reel or stagger with vertigo.
newa,To stagger.
Newa,"Southern Cross; a boat-steering star. Also refers to Keoe, a constellation of Lyra including Vega. See Hōkū-keʻa."
newa,"War club, cudgel. Warriors would strike with the blunt club and stab or pierce with the sharp pointed pāhoa."
koholua,"Hard, polished bone used to induce abortion."
koholua,A sharp lance or bone-stick; abortion stick.
koholua,Instrument of polished stone for abortion. See ʻaōʻō.
koholua,"Hard polished stone for feticide, a practice of early Hawaiʻi."
hoʻomanakiʻi,Practice of worshiping idols; idolatry. (A.)
ʻuku kapa,"Body louse, Pediculus humanus. See ʻuku poʻo, head louse."
hoʻopalani,"To cause a strong offensive smell, as that of tar, sulphur, etc."
kūkaenalo,Unbleached muslin or brown cotton cloth.
kūlokuloku,Falling rain or flowing water.
mala,"Garden, small plot of ground, field, or plantation, that was cultivated."
mala,"Patch cleared by burning grass and shrubs, with the soil thoroughly turned over. (NP 129.)"
Māla,"East wind; gentle breeze. See Aʻe-loa, hikina."
