word,definition
Wai-kahe,"Place, Ka-lihi Kai, Honolulu. Lit., stream."
Waikīkī,"Section 31 of Honolulu (map 6), beach, park, elementary school, and tennis center, Honolulu, Oʻahu.<br><br>Literally, spouting water (said to be named for swamps later drained to form Ala Wai Canal; also the name of a chiefess [PH 173]).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Waikoloa,"Land section, development area, and stream, Puakō and Waikiʻi qds.; land section, stream, and hill (2,800 feet high), Waipiʻo qd.; ponds, Humuʻula qd., Hawaiʻi. Literally, duck water. (This may be Waikōloa, the name of a wind.)<br> Papa helu loli"
Waikōloa,"Gulch near Schofield Barracks, Oʻahu. (For. Sel. 278.) Also, the name of a cold northwest wind (For. Sel. 282). Literally, water pulling far.<br> Papa helu loli"
Wai-koʻo-lihilihi,"Pool at Puna, Hawaiʻi. Lit., water supporting eye-lashes. (Lehua flowers were fastened on reeds here in honor of visiting chiefs; when they kneeled to drink, the blossoms touched their eyelashes. The last royal person to visit here was Ke-oho-kālole, mother of Ka-lā-kaua and Liliʻu-o-ka-lani.)"
Wai-kulu,"Land section, Honolua qd., Maui. Lit., trickling water."
Wai-lana,"Gulch, Hālawa qd., Molokaʻi. Lit., floating water."
Wailau,"Land section, Honuʻapo and Pāhala qds., Hawaiʻi.<br>Valley, Waimea district, Kauaʻi.<br>Valley, land division, trail, former village, and stream, Kamalō qd., north Molokaʻi. In Ka Nupepa Kuokoa of August 2, 1912, are listed many place names along the trail from Pūkoʻo, Molokaʻi, up over the mountain and down to the bottom of Wailau Valley.<br><br><br>Literally, many waters.<br><br> Nā Lepili <br> Tags: Hawaiʻi Kauaʻi Molokaʻi <br> Papa helu loli"
Wai-lena,"Gulch, Ka-haku-loa qd., Maui. Lit., yellow water."
Wailoa,"Land section, Pāhala qd.; falls, river, and State park, Hilo qd.; river, Waipiʻo qd., Hawaiʻi.<br><br>Literally, long water.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Wailua,"Land division and stream, Honomū qd.; land division, Honuʻapo qd., Hawaiʻi.<br>State park, land division, river, falls, valley, town, and golf course, Līhuʻe qd., Kauaʻi.<br>Heiau, a place of refuge, and birth stones here are said to be in excellent condition. (UL 255.) See Kaʻōhala.<br>Bay, Kīpahulu qd., Maui.<br><br><br>Literally, two waters.<br><br> Nā Lepili <br> Tags: Hawaiʻi Kauaʻi Maui <br> Papa helu loli"
Wai-luku,"River and State recreation area, Hilo, Hawaiʻi. A rock here called Waʻa-Kauhi (canoe [of] Kauhi [a Maui chief]) is said to be the petrified canoe of the demigod Māui. See Ka Lae. Land division, elementary school, quadrangle, heights, city, point, sugar company, and stream, West Maui; site of the battle in the late eighteenth century in which the army of Ka-lani-ʻōpuʻu was nearly annihilated by Ka-hekili of Maui. (Kuy. 1:31; PH 57; RC 148.) See Ke-pani-wai. Lit., water [of] destruction."
Wai-mano,"Stream, trail, and land division near Pearl Harbor, Oʻahu; the shark demigoddess Ka-ʻahu-pāhau bathed here. Lit., many waters."
Waimea,"No base definition, only supplemental content.<br>Village, homesteads, elementary and intermediate school, land division, tableland (3,000 feet elevation), and trail, Waipiʻo qd., Hawaiʻi.<br>Town, bay, canyon, district, school, ditch, plantation, landing, river, road, and land division, southwest Kauaʻi, where Captain Cook first landed (1778).<br>Land section, bay, reservoir, hill (251 feet high), falls (55 feet high), stream, beach, park; famous big-wave surfing area where winter waves break to 35 feet or more; Haleʻiwa and Puʻukapu qds., north Oʻahu. The falls were formerly called Waiheʻe. After Captain Cook was killed at Kealakekua, Hawaiʻi, on February 14, 1779, his ships called here for water on February 27. Vancouver landed here in 1793; while drawing water in the stream, two of his men were killed by Hawaiians who wanted their weapons. Vancouver ordered that the assassins be killed, and two men were shot, but it is not certain that they were the murderers (Kuy. 1:44; RC 166).<br><br>Literally, reddish water (as from erosion of red soil).<br><br>References:<br><br>See Puʻuomahuka.<br><br><br><br> Papa helu loli"
Wai-naku,"Village and land section, Hilo qd., Hawaiʻi. Lit., pushing water."
Waianiu,"Same as Waiʻōniu.<br><br>Literally, water for coconut.<br><br> Papa helu loli"
Wai-a-nui,"Gulch, Kaunakakai qd., north Molokaʻi. Lit., very big water."
Wai-ʻōhinu,"Village and land division, Honu-ʻapo and Ka Lae qds., Kaʻū, Hawaiʻi. Lit., shiny water. Drive, Kāhala, Honolulu."
Wai-o-Kila,"Gulch, Ka-haku-loa qd., Maui. Lit., water of Kila. (Perhaps this is Kila, a son of Moʻikeha, who journeyed to Kahiki to fetch Laʻa-mai-Kahiki.)"
Waipā,"No base definition, only supplemental content.<br>Land division and stream, Kōloa district; stream, Haleleʻa Forest Reserve, Hanalei district, Kauaʻi. (UL 133.)<br>Lane, Pālama, Honolulu, Oʻahu, named for Captain Robert Parker Waipā, in charge of police during the 1895 insurrection. (TM.)<br><br>Literally, touched water.<br> Nā Lepili <br> Tags: Kauaʻi Oʻahu <br> Papa helu loli"
Wai-pahu,"Quadrangle, land section, city, stream, high school, and field, south central Oʻahu; said to have been originally Wai-pahū. The shark goddess Ka-ʻahu-pāhau lived here. Lit., bursting water (water burst forth from underground)."
Wai-pū,"Coastal area, Ka-malō qd., north Molokaʻi."
Waipuʻilani,"Gulch, Puʻu-o-kali qd., Maui. Lit., waterspout."
Walea,"Place, Nuʻu-anu, Honolulu. Lit., leisure."
Walina,"Street, Wai-kīkī, Honolulu. Lit., softness."
Walu,"Way, Mānoa, Honolulu. Lit., to scratch or eight."
Wauke,"Street, Diamond Head section, Honolulu, Oʻahu. Literally, paper mulberry.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Wawau,"Land section near Moʻokini heiau, Kohala, Hawaiʻi. Point near Spreckelsville, Maui. This name is probably cognate with an old name for Raʻi-ātea in the Society Islands, for an inland area at Vai-taha, Tahuʻata, Marquesas, and for Vavaʻu, an island in the Ton-gan group. See Appendix 9."
Wawe,"Place, Foster Village subdivision, Hālawa, Waipahu qd., Oʻahu. Name suggested by Mary Kawena Pukui in 1956.<br><br>Literally, quick, fast.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Wēkiu,"Land area, northeast central Kauaʻi.<br><br>Literally, top, summit.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Wela,"Street, Ka-pahulu section, Honolulu. (TM.) Lit., hot."
Weli,"Point, Kō-loa qd., Kauaʻi. Fishpond near Ka-hau-iki, Honolulu. Lit., fear."
Welokā,"Heiau, Waialua, Molokaʻi, where Kamehamehanui of Maui was reared (Summers 149).<br><br>Literally, hit float.<br>References:<br><br>See Pākaikai.<br><br><br><br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Wiliwili,"Street, McCully section, Honolulu, named for a native tree bearing red seeds."
ʻAʻawa,"Ancient surfing area near Waiehu, West Maui.<br><br>Literally, wrasse fishes.<br>References:<br><br>Finney and Houston 28.<br><br><br><br> Nā Lepili <br> Tags: Maui fish <br> Papa helu loli"
ʻAʻawa,"Ancient surfing area near Waiehu, West Maui.<br><br>Literally, wrasse fishes.<br>References:<br><br>Finney and Houston 28.<br><br><br><br> Nā Lepili <br> Tags: Maui fish <br> Papa helu loli"
Kiʻekiʻe,"Land division and ranch headquarters, Niʻihau. Lit., lofty."
Kahaloa,"Beach area between the Royal Hawaiian and Halekūlani hotels, Waikīkī, Oʻahu, noted for its fragrant līpoa seaweed; street, upper Mānoa, Honolulu, Oʻahu. Kauʻi-o-Mānoa, a sister of the rat demigod Pikoiakaʻalalā, lived here with her husband, Pāwaʻa, a Mānoa chief (Westervelt, 1964b:158).<br><br>Literally, long place.<br><br> Nā Lepili <br> Tags: Oʻahu aliʻi religion <br> Papa helu loli"
Ball,"Mountain, Lahaina Luna, West Maui. See Paʻupaʻu."
Volcano,"Observatory (4,077 feet elevation), village, golf course, road, trail, and school, Kaʻū and Puna districts, Hawaiʻi.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
ʻĀhihi,"Point, Līhuʻe district, Kauaʻi.<br>Bay, Mākena qd., Maui.<br>Street, Kalihi Uka, Honolulu, Oʻahu.<br><br><br>Literally, entwined.<br><br> Nā Lepili <br> Tags: Kauaʻi Maui Oʻahu <br> Papa helu loli"
ʻAhina,"Street, Diamond Head, Honolulu, Oʻahu. Literally, gray.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻĀhinahina,"No base definition, only supplemental content.<br>Plain near Kīholo, Hawaiʻi.<br>Street, Pālolo, Honolulu, Oʻahu.<br><br>Literally, gray.<br> Nā Lepili <br> Tags: Hawaiʻi Oʻahu color <br> Papa helu loli"
Āhole,"Rock islet (0.15 acres, 40 feet elevation), Kīpahulu qd., East Maui.<br><br>Literally, Kuhlia sandvicensis (a fish).<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Mākua,"Land section, village, cave, stream, valley, surfing beach (Finney, 1959a:108), Kaʻena qd., Oʻahu; the traditional haunt of expert lua fighters. (Ii 98; UL 203.) See Kāneana. Literally, parents.<br> Nā Lepili <br> Tags: Oʻahu lua fighting <br> Papa helu loli"
Oʻahu,"Most populous of the Hawaiian Islands, 40 miles long, 26 miles wide, with an area of 608 square miles and a 1970 population of 768,561. Honolulu is the major city and State capital. See Appendix 6.8 for a refutation of a meaning often quoted, 'gathering place'. Epithets: Oʻahu o Kākuhihewa, Oʻahu of Kākuhihewa (an ancient chief); Oʻahu a Lua, Oʻahu [child] of Lua (Lua slept with Papa after Papa became angry about husband Wākea's infidelity; Lua gave birth to Oʻahu; HM 302).<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Āhua,"Ancient surfing area off Coconut Island, Hilo, Hawaiʻi (Finney and Houston 26).<br>Point, ʻEwa qd., Oʻahu.<br>Street, Moanalua, Honolulu, Oʻahu, named for an ancient fishpond in the area (TM).<br><br><br>Literally, heap.<br><br> Nā Lepili <br> Tags: Hawaiʻi Oʻahu <br> Papa helu loli"
Young,"Street, Makiki, Honolulu, named for John Young, the English sailor who went ashore at Ke-ala-ke-kua, Hawaiʻi, in 1790, was detained by Ka-mehameha, and became his companion and trusted adviser (Kuy. 1:25). The street was officially named at the August 30, 1850, Privy Council meeting. (TM.) See Alexander Young Building, Keoniana, ʻOlohana."
ʻĀhui,"Street, Kakaʻako, Honolulu. Lit., cluster (as of bananas)."
ahupuaʻa,"land section, usually extending from the uplands to the sea<br> Papa helu loli"
Kaʻahuʻula,"Spring, Kaʻaʻawa, Oʻahu.<br><br>Literally, the feather cloak.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAhuʻula,"Street, Kalihi Kai, Honolulu, Oʻahu.<br><br>Literally, feather cape.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kauaʻi,"No base definition, only supplemental content.<br>Island and county (33 miles long, 25 miles wide, with an area of 553 square miles and a 1970 population of 29,524). Līhuʻe is the major town and the county seat. Epithet: Kauaʻi o Manokalanipō, Kauaʻi of Manokalanipō (an ancient chief; literally, the innumerable dark heavens).<br>Channel between Kauaʻi and Oʻahu.<br>Street, Puʻunui, Honolulu, Oʻahu.<br><br>(For the meaning of Kauaʻi, see Appendix 6.8.)<br> Nā Lepili <br> Tags: Kauaʻi epithets Oʻahu <br> Papa helu loli"
ʻAiea,"Land sections, mill, village, bay, stream, field, recreation center, and schools, west of Honolulu, Oʻahu.<br><br>Literally, Nothocestrum tree.<br>References:<br><br>RC 169.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAikanaka,"No base definition, only supplemental content.<br>Land division, Hanalei district, Kauaʻi. Perhaps named for a legendary oppressive chief who was defeated by Kawelo (For. Sel. 32-113.)<br>An ancient name for Pūkoʻo harbor, Molokaʻi, where inhabitants were washed into the ocean by a Kona storm and eaten by sharks (Jarrett 21). Pandanus groves here produced fine fruit (Ka Leo o Ka Lahui, February 22, 1894).<br><br>Literally, man-eating.<br> Nā Lepili <br> Tags: Kauaʻi Molokaʻi <br> Papa helu loli"
Halemano,"Same as Helemano.<br><br>Literally, many houses.<br>References:<br><br>For. Sel. 250; RC 207, 424; UL 242.<br><br><br><br> Papa helu loli"
Pū-koʻo,"Two land divisions, harbor, gulch, village, and fishpond, Hā-lawa qd., south Molokaʻi. Seaward of the fishpond is a surfing area with several summer south-swell and trade-wind sites. See Wai-lau. Lit., support hill."
ʻAila,"Street, Moana-lua, Honolulu, Lit., oil."
ʻĀina-hau,"Home and land of Princess Ka-ʻiu-lani at the site of the present Princess Ka-ʻiu-lani Hotel, Wai-kīkī, Honolulu. (For a song, see Elbert and Mahoe 30-31.) See Ka-puni. Lit., hau tree land."
Moku-honua,"Land section, Hilo qd., Hawaiʻi. Lit., land section."
Hoaka,"Point, Wai-mea district, Kauaʻi. Lit., crescent."
ʻAkaka,"Falls (422 feet high) and State park near Hilo, Hawaiʻi. When a stone here called Pōhaku-a-Pele (stone of Pele) is struck by a lehuaʻapane branch, the sky darkens and rain falls. A large stone in mid-stream about 70 feet above the falls is named Pōhaku-o-Kāloa.<br> Nā Lepili <br> Tags: Hawaiʻi image <br> Papa helu loli"
ʻAkāka,"Projecting spur of the mountain range at the head of Mānoa Valley; a street near the Chinese cemetery, Mānoa, Honolulu, Oʻahu, named for the mountain that is said to be the grandparent of the Mānoa princess, Ka-hala-o-Puna (HM 152).<br><br>Literally, clearness.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAkahi,"Hill (1,538 feet high), Hālawa qd., south Molokaʻi.<br>Street, Kalihi Uka, Honolulu, Oʻahu.<br><br><br>Literally, one.<br><br> Nā Lepili <br> Tags: Molokaʻi Oʻahu <br> Papa helu loli"
ʻĀkala,"Street, Sheridan Tract, Honolulu, Oʻahu. Literally, raspberry.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻŌlaʻa,"Land divisions, Hilo, Humuʻula, Kilauea, and Puna qds.; flume, back road, plantation mill, and railroad, Hilo qd.; village, forest reserve, and forest park reserve Kīlauea qd., Hawaiʻi; formerly called Laʻa.<br><br>References:<br><br>Ii 83; UL 190.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
ʻAkamu,"Street, Nuʻuanu, Honolulu, Oʻahu.<br><br>Literally, Adams (named for Annie K. Adams, owner of the subdivision; TM).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAki,"Land division, Lahaina qd., Maui.<br>* Pronunciation and meaning are uncertain.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
ʻAkihi,"Mountain, Honu-ʻapo qd., Hawaiʻi. Lit., petrel."
ʻAkina,"Street in Ka-lihi Kai, Honolulu, named for Representative Joseph A. ʻAkina, speaker of the first Territorial House of Representatives. (TM.)"
Fern,"Elementary school and playground, Kalihi Waena, named for Joseph J. Fern, first mayor of Honolulu 1909-1919; street, Pāwaʻa and McCully sections, Honolulu, Oʻahu, named for George Fern, brother of Mayor Joseph Fern.<br><br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
kupua,'demigod
Nioi,"Place, Wilhelmina Rise, Honolulu, Oʻahu, named for the red pepper plant or for a tree, Eugenia molokaiana, that when growing at Maunaloa, Molokaʻi, was said to be poisonous.<br><br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu Molokaʻi <br> Papa helu loli"
ʻAʻala,"Lane, park, street, and section 13 of Honolulu (map 6), Oʻahu. Literally, fragrant (said to be named for the sweet smell of nearby laundries; TM).<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAlae,"No base definition, only supplemental content.<br>Land section, Honomū qd.; pit crater near Kīlauea Crater, Puna qd., Hawaiʻi, active in 1969 (Macdonald and Abbott 101).<br>Land sections and homesteads, Puʻuokali qd., Kula, Maui.<br>Peak (2,000 feet high), above Kalaupapa peninsula, Molokaʻi.<br><br>Literally, mudhen.<br> Nā Lepili <br> Tags: Hawaiʻi Maui Molokaʻi <br> Papa helu loli"
ʻAlaʻē,"School and land sections, Kealakekua, Hawaiʻi. Literally, strange fragrance.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Alakaʻi,"Swamp and trail, Waimea district, Kauaʻi. Literally, to lead.<br><br>References:<br><br>PH 45.<br><br><br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Alakea,"Street, downtown Honolulu, Oʻahu. Literally, while street (this street, leading to Honolulu Harbor, was once paved with while coral stones; Clark 9).<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Alāla,"High point between Kailua beach and Lanikai, Oʻahu. A tall stone at the point is used by fishermen as a landmark to locate a fishing station at sea.<br><br>Literally, awakening.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAlalā,"Hill at Kulaʻimano, Hawaiʻi.<br><br>Literally, wailing.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Alamihi,"Two places, one on each side of Mānoa Valley, Honolulu, Oʻahu. On the death of a Mānoa native, a rainbow spanned the valley from one Alamihi to the other. Literally, path [of] regret.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Alaʻoli,"Street, Foster Village subdivision, Hālawa, Waipahu qd., Oʻahu. Name suggested by Mary Kawena Pukui in 1956. Literally, happy path.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Ala-papa,"Gulch, Ka-haku-loa qd., Maui. Lit., level path or paved pathway."
Alapiʻi,"Point, northwest Kauaʻi. Lit., ascent."
ʻĀ-leʻaleʻa,"Heiau near Hale-o-Keawe, Hōnaunau, South Kona, Hawaiʻi. This heiau was used for sports and games after Hale-o-Keawe became the major heiau. Lit., light [of] joy."
ʻĀlele,"Land area in the approximate center of Kai-lua, Oʻahu, formerly a plain called Kula-o-ʻĀlele, a sports area."
ʻAleʻo,"Street, Mānoa, Honolulu. Lit., tower."
ʻĀlewa,"Drive, playground, and section 9 of Honolulu (map 6). Lit., suspended (on a height)."
King,"Principal street, Honolulu, Oʻahu, named in 1850 for Hawaiian kings; formerly called Mōʻī.<br>Intermediate and high school, Kāneʻohe, Oʻahu, named for Samuel Wilder King (1896–1959), delegate to Congress 1934–1942 and governor of the Territory of Hawaiʻi 1953–1957. Governor King lived in Kāneʻohe.<br><br><br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Queen,"Street, downtown Honolulu, Oʻahu, named in 1850 for Queen Kālama, wife of Kamehameha III.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAlika,"Avenue, Dowsett Highlands, Honolulu, Oʻahu.<br><br>Literally, Alec (named for Alec Dowsett, grandson of Samuel Dowsett; see Dowsett).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAlikā,"Volcanic cone (7,843 feet), Mauna Loa qd., Hawaiʻi, now called ʻĀlika.<br><br>Probably literally, dig, thrust.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Ponimōʻī,"Road, Diamond Head, Honolulu. Lit., carnation."
ʻĀloʻi,"Crater active in 1969 and 1970, Puna qd., Hawaiʻi, perhaps named for Kahawali's pig, ʻĀloʻipuaʻa. Kahawali, an expert in hula and hōlua riding, refused to race an unknown woman. She was Pele, and in the form of fire she chased him toward the sea. He fled to Puʻukea hill (Waikiʻi qd.), said goodbye to his wife and children and his favorite pig, and escaped from Pele in a canoe.<br><br>References:<br><br>See Kahōlua-o-Kahawali.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
ʻAlula,"Bay, Kailua qd., North Kona, Hawaiʻi.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
ʻAmaʻu,"Street, Kāhala, Honolulu, Oʻahu.<br><br>Literally, fern.<br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻŌmaʻo,"Valley, Wai-mea district, Kauaʻi. Gulch, Puʻu-kapu qd., and<br>stream, Mō-kapu qd., Oʻahu. Lit., green."
Anapa,"Street, Foster Village subdivision, Hālawa, Wai-pahu qd., Oʻahu. Named suggested by Mary Kawena Pukui in 1956. Lit., flash of light."
ʻĀnela,"Street, Woodlawn, upper Mānoa, Honolulu, Oʻahu.<br><br>Literally, angel.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAnini,"Stream and beach, Hanalei district, Kauaʻi; also called Wanini. Lit., dwarfish, stunted."
ʻĀnela,"Street, Woodlawn, upper Mānoa, Honolulu, Oʻahu.<br><br>Literally, angel.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAnini,"Stream and beach, Hanalei district, Kauaʻi; also called Wanini. Lit., dwarfish, stunted."
ʻĀnuenue,"School in Kaimukī; street, Mānoa, Honolulu, Oʻahu. Literally, rainbow.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Rainbow,"No base definition, only supplemental content.<br>Falls, Wailuku River, Hilo, Hawaiʻi. The cave under the falls was said to be the home of Hina, mother of Māui (Westervelt, n.d.:99). The Hawaiian name is Waiānuenue.<br>Drive, Honolulu, just beyond Waiʻoli Tea Room, Mānoa, Honolulu, Oʻahu.<br><br> Nā Lepili <br> Tags: Hawaiʻi Oʻahu <br> Papa helu loli"
Kini,"Plaee, Ka-lihi Uka, Honolulu; sacred rock that attracted fish, Wai-mānalo, Oʻahu. Lit., Jane, Jean, or multitudes."
Ke-ō-lewa,"Cinder cone (2,109 feet high), Kaunakakai qd., north Molo-kaʻi. Probably lit., the shifting sand (ō is short for one)."
Ua,"Drive, Pālolo, Honolulu. (TM.) Lit., rain."
Pōhā-kiʻikiʻi,"Land area, Ka-wai-hau district, Kauaʻi. Lit., tilted stone."
Piʻikoi,"Honolulu street running through the Makiki area probably named for David Ka-hale-pouli Piʻikoi, father of David Ka-wānana-koa and Kū-hiō Ka-lani-ana-ʻole. David Piʻikoiʻs father, Jonah Piʻikoi, owned a large section of the Ke-walo area and built the first two-story wooden house in that area near the present McKinley High School. (TM.) Lit., lofty aspirations."
Puʻu-o-Kona,"Peak (2,200 feet high), above Wai-mānalo, Oʻahu. Lit., hill of leeward."
Hono-,"Prefix to many place names (also, Hana-).<br><br>References:<br><br>Appendix 5.2.<br><br><br><br> Nā Lepili <br> Tags: grammar <br> Papa helu loli"
Ka-lua,"Place and road, Pālolo, Honolulu. Lit., the pit."
kōnane,old Hawaiian game resembling checkers
Mākālei,"Place, Diamond Head section, Honolulu, Oʻahu, named either for a fishing temple on the flanks of Diamond Head (TM), or for a fish-attracting branch believed owned by the goddess Haumea, mother of Pele (HM 276-287). See Pāpalahoʻomau.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Hiʻi,"Flats, east Lānaʻi. Literally, carry.<br> Nā Lepili <br> Tags: Lānaʻi <br> Papa helu loli"
Ka-waʻa,"Bay, Honu-ʻapo qd., south Hawaiʻi. Lit., the canoe."
ʻEleʻele,"No base definition, only supplemental content.<br>Village, ditch, small-boat harbor, landing, and elementary school, Kōloa district, Kauaʻi; Port Allen was called ʻEleʻele Landing until 1909 when it was renamed in honor of a Honolulu merchant, Samuel Cresson Allen (Stroup 35).<br>Land section, Wailuku qd., West Maui.<br><br><br>Literally, black.<br><br> Nā Lepili <br> Tags: Kauaʻi Maui <br> Papa helu loli"
Hiʻaloa,"Street, ʻAʻala section, Honolulu. Lit., balding temple."
Hāpapa,"Gulch, Puʻu-o-kali qd., Maui. Mountain, Wai-ʻanae Mountains, Oʻahu. Lit., rock stratum."
Ka-hiwa,"Gulch and falls (1,700 feet, the highest in the State), Hālawa qd., north Molokaʻi. A cliff is called Ka-pali-a-Kahiwa. Lit., the chosen one (perhaps the name of a person)."
Ka-ua-ʻula,"Land division, stream, tunnel, reservoir, and ditch, La-haina qd., Maui. Lit., the red rain."
Nāhiku,"Village, ditch, homesteads, landing, and quadrangle, East Maui.<br><br>Literally, the sevens (districts of this area).<br>References:<br><br>RC 80.<br><br><br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Wai-pū,"Coastal area, Ka-malō qd., north Molokaʻi."
Hīlea,"Village, gulch, and land division, Honu-ʻapo qd., Kaʻū, Hawaiʻi. (See PE.) Lit., careless."
Kino-ʻole,"Street, Hilo, Hawaiʻi, named for the high chiefess Kino-ʻole Pitman, wife of Benjamin Pitman, Sr. See Volcano House. Lit., without body."
Hīnano,"Street, Kapahulu section, Honolulu, Oʻahu. Literally, male pandanus flower.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Hinau,"Cinder cone (6,252 feet high), Hualālai, Hawaiʻi."
Hiu,"Stream, Waiʻanae Valley, Oʻahu. Literally, throw violently.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Hiʻu,"Street, Kalihi Waena, Honolulu, Oʻahu. Literally, fish tail.<br><br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kāheka,"Village and road, Haʻi-kū qd., Maui. Gulch, Ka-laʻe, Kaunakakai qd., Molokaʻi; a cave here was believed to be the home of the heroine of the Puʻu-ka-peʻelua legend (Cooke 102). Street, Sheridan Tract, Honolulu. Lit., shallow pool."
Kōkeʻe,"State park, natural history museum, land division, and stream, Waimea district, Kauaʻi.<br><br>Literally, to bend or to wind.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Makee,"Road, Wai-kīkī, Honolulu, named for James Makee (pronounced McKee), trader, rancher, and captain of whaling ships. He came to Hawaiʻi in 1843 and stayed until his death in 1879. (TM.) He is celebrated in the well-known Hula o Makee about a ship<br>named for him (Elbert and Mahoe 55)."
Mānalo,"Gulch, Airport qd., north Molokaʻi. Bishop Museum archaeologists excavated a shelter cave here in 1952. Street, Pā-waʻa section, Honolulu, named for a spring that existed near McKinley High School (TM). Lit., potable."
Paʻahana,"Street, Kaimukī, Honolulu, Oʻahu, perhaps named for the lady at Mānana, ʻEwa, made famous in the long song, ""Paʻa-hana"" (Elbert and Mahoe 84).<br><br>Literally, hard working.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Poʻokū,"Land section and former heiau, Hanalei district, Kauaʻi. Literally, upright head.<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Hālūlā,"Place, Mānoa, Honolulu. (TM.) Lit., stillness."
ʻĪloli,"Three land divisions, Kaunakakai and Airport qds., Molokaʻi.<br><br>Literally, yearning.<br>References:<br><br>PH 188.<br>See Hikauhi.<br><br><br><br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Wailoa,"Land section, Pāhala qd.; falls, river, and State park, Hilo qd.; river, Waipiʻo qd., Hawaiʻi.<br><br>Literally, long water.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kūkila,"Street and place, Foster Village subdivision, Hālawa, Waipahu qd., Oʻahu. Name suggested by Mary Kawena Pukui in 1956. Lit., majestic, regal."
Mahiʻai,"Street and place, Ala Wai section, Honolulu, Oʻahu, named for the Chiefess Kealiʻimahiʻai, daughter of Nāhakuʻelua Pua of Mōʻiliʻili. Literally, farmer.<br><br>References:<br><br>TM.<br>See Nāhaku.<br><br><br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Pūehuehu,"Pool in Nuʻu-anu Stream near School and Liliha streets, Nuʻu-anu, Honolulu, formerly popular for diving. (Ii 63.) Papa struck the earth with a rock here, thus creating the pool. (Sterling and Summers 6:172.) Lit., spray scattered."
