word,definition
"Maalea  (ma'a-lē'-a),  v.",To be wise; to be artful; to be cunning; to use policy.
"Maali  (mā'-ā'-li),  adj.",Small; thin; he maawe.
"Maali  (mā'-ā'-li),  n.",A small slender substance; a piece broken off; a streak or vein. See moali.
maalo,"n., Same as maaloa.<br> Papa helu loli"
maalo,"[Ma and alo, to pass from one place to another.]<br>1. v., To pass along by a place or thing.<br>2. v., To pass by one.<br>3. v., To pass through, as a land; to make way through a crowd.<br>4. v., To pass away, as one's glory or property.<br>5. v., To pass by, as a shadow.<br> Papa helu loli"
Maalo,"to pass by Land section. Kaupo, Maui.<br> Nā Lepili <br> Tags: geography Maui <br> Papa helu loli"
"Maaloa  (ma'a-lō'-a),  n.","A bush or small tree (Neraudia melastomaefolia), from the bark of which tapa was made. Also called maalo, maoloa and oloa."
"Maaloalo  (mā'-ă'-lŏ-ă'-lo),  n.",1. The act of reading by hitching along without being able to read fluently.<br>2. A repeating; a going back and forth.
"Maaloalo  (mā'-ă'-lŏ-ă'-lo),  v.",[Freq. of maalo.]<br>1. To go frequently or quickly from place to place.<br>2. To pass frequently some stated place; to return repeatedly.
"Maamaalea  (ma'a-ma'a-lē'-a),  adj.",[Intensive of maalea.] Very cunning; very crafty; more than ordinarily politic.
"Maamaama  (mā'-ā'-mā-ā'-ma),  adj.",Light as opposed to dark. Syn: Malamalama.
"Maamaama  (mā'-ā'-mā-a'-ma),  n.",Light; the opposite of darkness.
"Maamaama  (mā'-ā'-mă-ā'-ma),  v.","[For malamalama, the ""l"" dropped as in the Marquesan dialect.] To be light; the opposite of dark; ka pau ana o ka raanawa po.—Laieik. p. 26."
maao,"n., Same as mawao, a fish of the ʻoʻopu family; the higher colored ʻoʻopu, called hinana when small.<br> Nā Lepili <br> Tags: fauna fish <br> Papa helu loli"
maau,"1. n., Indifference; neglect of that which is good.<br>2. n., Persecution; tribulation; affliction.<br>3. n., Wilful or needless opposition to one; a going about from house to house, being forward, impertinent, troublesome.<br>4. n., A shooting forth, as of plants.<br> Papa helu loli"
maau,"n., A general name for useless weeds.<br> Papa helu loli"
maau,"1. v., To be indifferent to; to slight; to suffer neglect. See hoomaau.<br>2. v., To shoot up as seeds when they germinate.<br> Papa helu loli"
"Maaua  (mā'-ā'u-a),  adj.","Old; ancient; old, as a person; long ago, as an event. See aaua."
"Maaua  (mā'-ā'u-a),  n.",Anything old or ancient; what is of long standing; a person who has lived long; old age. Same as aaua.
"Maaua  (mă'-ā'u-a),  v.","To be overcome with sudden impulse; to come upon, as fear; to be afraid. (Obsolete.)"
"Maauau  (mā'-ă'u-ă'u),  n.",1. A poi calabash.<br>2. A special calabash used by poi peddlers.
"Maauaua  (mā'-ā'u-ā'u-ā),  adj.","Same as maaua, old; applied to men; a very indefinite term. See aaua."
"Maauea  (mā'-ă'u-ē'-a),  adj.",Lazy; manifesting a lazy disposition.
"Maauea  (mā'-ă'u-ē'-a),  n.",A variety of wild taro.
"Maawe  (mā'-ā'-we),  adj.",1. Small; narrow; thin.<br>2. Moving in a narrow path; applied to a road or path: Hele aku la oia i ke ala maawe iki a ke aloha. He has gone in the path little traveled by the loved ones.
maawe,"[Ma and awe, from aweawe, to be small.]<br>1. n., A small indefinite part of something; a small substance; a bit of a string or small strand of a rope; a thread, string; strand in a fabric.<br>2. n., A print of a footstep; a track; the wake of a ship; he aweawe, me he holo ana na ka moku.<br> Papa helu loli"
"Maawe  (mā'-ā'-wĕ),  v.","1. To go along a narrow road; to wind along, as in a crooked path.<br>2. To be small; to be thin; to be poor in flesh; hence,<br>3. To be weak or sickly."
"Mae  (mā'e),  adj.","1. Blasted, as fruit; withered, as a flower or a leaf.<br>2. Faded, as a color.<br>3. Sad; sober, as a person disappointed in his expectations."
"Mae  (mā'e),  n.","1. A wasting disease, said of any prolonged consuming sickness.<br>2. Physical exhaustion caused by some malady."
"Mae  (mā'e),  v.","To wither; to fade, as plants, leaves, flowers, etc.<br>2. To pine away; to languish; to droop."
"Maea  (mā'-ē'a),  adj.",Strong smelling. Bad smelling; strong; unpleasant to the smell; hauna.
"Maeaea  (mā'-ē'-ă-ē'-a),  adj.","[Ma and eaea, strong smelling.]<br>1. Turbulent; refractory.<br>2. Strong in disobedience, as a child who refuses obedience to his parents and runs away; not under restraint.<br>3. Strong physically; he keiki maeaea, a strong child; maeaea i ka holo, swift to run; maeaea i ka hana, strong for work."
"Maeele  (mā'-ĕ'-ē'-le),  adj.","Benumbed; He maeele no ka lima, The hand is numb; void of feeling, as a leg or an arm in which the circulation is stopped."
"Maeele  (mā'-ĕ'-ē'-le),  n.","1. Numbness of any part when the circulation of blood is retarded; ka pilikia loa o na aalolo no ka noho mau ana ma ka aoao hookahi. [Hawaiians express a strong internal glow of love for a person by maeele, equivalent to the external feeling of a limb when the flow of blood has for a time been stopped or retarded and the limb, in common language, is said to be asleep: he mea e ka maeele o ke alii wahine i ke aloha.—Laieik. p. 205.]<br>2. Hardness and numbness of any part.<br>3. The sensation of a female during the time of gestation.<br>4. Sudden agitation."
"Maeele  (mā'-ĕ'-ē'-le),  v.","1. To be void of proper feeling, as a leg or an arm from the want of proper circulation of blood; ua maeele kona puuwai i ke aloha.<br>2. To be shocked; stricken with sudden nervous depression, fear, horror, astonishment, etc.<br>3. To be overcome with sympathy or sorrow."
"Maemae  (ma'e-ma'e),  adj.",Clean; pure; free from defilement morally and physically.
"Maemae  (mā'e-mā'e),  adj.",[Mae. withered.] Withered; drooping.
"Maemae  (ma'e-ma'e),  n.","Cleanness; purity, either physical or moral; a separation from what is wrong; a separating between good and evil."
"Maemae  (ma'e-ma'e),  v.",To be pure; to be clean; to be without defilement physically or morally; to be free from any wrong.
Maemae  (mā'e-māe):,"to be pure. Land section, Oahu."
"Maewa  (mă'-ē'-wă),  v.","[Ma and ewa, to be bent out of shape.]<br>1. To be tremulous; to be unstable, as any substance unfixed.<br>2. To be led crookedly; e kaiewa.<br>3. To be blown here and there, as the spray of the surf by the wind; e hoopuehuia e ka wai.<br>MAE 393 MAH"
"Maewaewa  (mă'-ē'-wă-ē'-wa),  adj.","Reproachful, scornful."
"Maewaewa  (mă'-ē'-wă-ē'-wa),  adv.",Irregularly; without order; crookedly.
"Maewaewa  (mă'-ē'-wă-ē'-wa),  n.",A reproach; a scorning. See maewa.
"Maewaewa  (mă'-ē'-wă-ē'-wa),  v.",To be mocked; to be abused.
"Maha  (mā'-ha),  adj.","1. Easy; quiet; resting, as from labor; free from pain; ceasing from anger.<br>2. Free; from disquiet, as anger, fear, anxiety, etc."
"Maha  (mā'-ha),  adv.",Silently; quietly; at rest.
"Maha  (mā'-ha),  n.",Rest; repose; respite or relief from pain or sickness; convalescence; relief from any calamity; peace.
"Maha  (mā'-ha),  v.","1. To be at rest; to rest, as from labor or toil; to give or cause to rest.<br>2. To enjoy ease and quiet after pain; to be better; to begin to recover from sickness.<br>3. To be assuaged; to be softened down, as anger.<br>4. To be quiet; to rest, as a land when it ceases to be a theater of evil; to be without anxiety.<br>5. To exercise affection towards one; to acknowledge or treat one as a friend; to be complaisant towards one; to love; to cherish; to be oluolu, friendly."
"Mahae  (mā'-hă'ē),  n.",A species of sturgeon fish of the lauipala group.
"Mahae  (mă'-hā'e),  v.",To be separated because of disagreement or controversy.
"Mahaha  (mă'-hā'-ha),  adj.","1. Soft and tough.<br>2. Tender, as a weak person.<br>3. Soft and mealy, as a baked potato."
"Mahaha  (mă'-hā'-ha),  n.","1. A species of fish, the kala (Acanthurus unicornis).<br>2. A taro plant that; sends out no shoots."
"Mahaha  (mă'-hă'-ha),  v.","1. To be soft; to be tender; to be weak, as a person.<br>2. To be tender or flexible, as a vegetable.<br>3. To be soft and glutinous, as water-soaked vegetables. Syn: Loliloli."
mahakea,"1. adj., Wild; overgrown with weeds, grass and bushes; nahelehele, weuweu.<br>2. adj., Cultivable, said of land naturally fertilized.<br> Papa helu loli"
"Mahakea  (mā'-hă-kē'-a),  n.",1. An uncultivated piece of land overgrown with weeds and grass; a jungle; a wild place.<br>2. Land which has been cultivated but given up to mahakea or a period of rest.
"Mahamaha  (mă'-hā-mă'-ha),  n.","1. [Maha, to be friendly.] A fondling; the exercise of affection, friendship or hospitality.<br>2. Space on either side of the head and back of the forehead; temple.<br>2. The sides of any material substance.<br>4. The gills of a fish.<br>5. The wings of the malolo or flying fish.<br>6. The appendages or wings which belong to any structure.<br>7. The preputium or foreskin."
"Mahamaha  (mā'-hă-mă'-ha),  v.","To glow, as with friendly feelings towards one; to expect a meeting with a friend. (Laieik. p. 58.) To be glad to see an old friend or relative: Mahamaha mai la ka wahine me ka manao e hele aku ana a halawai."
"Mahamahaoo  (mă'-hă-mă'-hă-ō'-ō'),  n.","A piece cut or broken off; he apahu, he pauku; the broken handle of an oo."
"Mahamoe  (mā'-hă-mō'-e),  adj.",Clear; plain; blue or black.
"Mahamoe  (mă'-hă-mō'-e),  n.",A small clam-like shell fish living in the sand along the sea coasts.
"Mahamoe  (mă'-hā-mō'-e),  v.","[Maha and moe, to rest quietly.]<br>1. To appear fat, oily or shining; to appear neat. beautiful, etc.<br>2. To be plump or round, as a fruit; to be fat, as an animal. Syn: Kolikoliko.<br>MAH 394 MAH"
mahana,"1. adj., Warm, as by the influence of the sun.<br>2. adj., Warm; not yet cooled, as newly baked food.<br> Papa helu loli"
Mahana,"warm. Land section, Lanai.<br> Nā Lepili <br> Tags: geography Lānaʻi <br> Papa helu loli"
mahana,"1. v., To be or become warm, as the rising sun.<br>2. v., To be warm, as in the contact of one body with another.<br> Papa helu loli"
mahana,"1. n., Any substance branching out; anything double; having two branches; hence,<br>2. n., A pair of twins; mau mahoe; two things connected; na mea elua, a pair of things. Syn: mahoe.<br> Papa helu loli"
mahana,"n., A degree of heat; warmth.<br> Papa helu loli"
mahana,"adj., Double; branchy.<br> Papa helu loli"
"Mahanahana  (mā'-hā'-nă-hā'-na),  v.",[Freq. of mahana.] To be warm very much or frequently.
"Mahani  (mā'-hā'-ni),  v.","[Ma and hani, to pass silently.]<br>1. To pass easily and silently; to be evanescent; to disappear; to vanish, as a thought; ua mahani ka manao.<br>2. To heal up; to granulate, as a wound, so as to disappear."
Mahani  (mā'-hā-ni):,"healing. Land division, Oahu."
mahao,"adj., Defective in the center, as a tree; soft; rotten; hollow; bent in or down, as a decayed grass house.<br> Papa helu loli"
mahao,"n., The pith of a tree or vegetable; a soft or decayed place in the center or body of a tree; a hole in a tree. Syn: puha.<br> Papa helu loli"
mahea,"adv., [Ma and hea, where.] Where? at what place?<br> Papa helu loli"
Mahealani,"n., The sixteenth day of the month in the old Hawaiian calendar; the day when the full moon begins to lose its roundness; also called Malani.<br> Nā Lepili <br> Tags: time <br> Papa helu loli"
"Mahele  (mā'-hē'-le),  n.",A portion; name given to a section of anything; a division; the act of dividing.
"Mahele  (mā'-hē'-le),  v.",To divide; to cut in two; to separate in two parts or pieces.
"Mahelehele  (mă'-hē'-lĕ-hē'-le),  v.",[Freq. of mahele.] To divide into small pieces; to divide frequently; to cut into many pieces.
"Mahelu  (mă'-hē'lu),  v.","[Ma and helu, to scratch the earth.]<br>1. To spread dust over as an artificial soil.<br>2. To spread loose soft dirt over a taro patch after the bottom has been pounded hard. See paluku.<br>3. To dig; to turn up the earth."
"Maheu  (mă-hē'-u),  n.","Same as meheu, a footprint."
"Maheu  (mā'-hē'-u),  n.","A porous kind of stone used to rub, scour or polish."
mahi,"adj., Strong; energetic, as a laboring man; as a fighting-cock; moa mahi, a fighting-cock.<br> Papa helu loli"
mahi,"n., Cultivation; planting, etc.<br> Papa helu loli"
mahi,"v., To dig the ground for the purpose of planting food, to cultivate land by digging; to dress land; to till, as a field or garden; e mahi aku i ke kihapai o ka aina. (Clearing off the weeds, grass, etc., is waele.)<br> Papa helu loli"
"Mahiai  (mă'-hĭ-ā'i),  adj.","Of or belonging to tillage; kanaka mahiai, a farmer."
mahiai,"1. n., A culti vator of the soil; a tiller of the ground; a husbandman.<br>2. n., Culture; tillage of the ground.<br> Papa helu loli"
"Mahiai  (mă'-hĭ-ā'i),  v.","[Mahi, to cultivate, and ai, food.] To cultivate land; to produce food from the ground; to till the ground."
mahie,"v., [Ma and hie, grand, of noble appearance.] To be proud; to be lofty; to act in a manner to display one’s self.<br> Papa helu loli"
"Mahiehie  (mă'-hī'-ĕ-hī'-e),  v.",Same as mahie.
"Mahiki  (mā'-hī'-ki),  n.","1. A short grass in a damp place; thick, low shrubs or underbrush.<br>2. The place where mahiki grass or thick bushes grow.<br>3. A prop on which a lever rests in prying up a weight<br>4. A calabash for water."
"Mahiki  (mă'-hī'-ki'),  v.","1. To vibrate; to play up and down, as the beam of a scale; hence.<br>2. To weigh, as in scales.<br>3. To play up and down, as a lever upon its prop in the center; to pry, as with a lever.<br>4. To cast out, as an evil spirit; to exorcise.<br>5. To hop; to move by jerks; to make progress by jumps, as in leap frog.<br>6. To be scattered."
"Mahikihiki  (mă-hī'-kĭ-hī'-ki),  n.","Same as mahiki, a grass."
"Mahikihiki  (mă'-hī'-kĭ-hī'-ki),  v.","[Freq. of mahiki.]<br>1. To jump or fly frequently.<br>2. To vibrate rapidly, as the tongue; e kapalili.<br>3. To shake, as in an earthquake; to move frequently.<br>4. To overturn; to upset.<br>5. To spatter, as ink in writing."
"Mahina  (mā'-hī-na),  n.","1. The moon; ka mea e malamalama ai i ka po; hence,<br>2. A lunar month; mahina o hoku, the day of the full moon.<br>3. The eye of a snail in the end of his horn; he maka pupu.<br>4. The feelers of a snail.<br>5. [Contraction of mahi ana, a cultivating.] A cultivated patch. See mahina ai."
Mahinahina,"grayish colored. Land section, Kaanapali, Maui.<br> Nā Lepili <br> Tags: geography Maui <br> Papa helu loli"
"Mahinu  (mă'-hī'-nu),  v.","[Ma and hinu, to anoint.] To rub over; to anoint."
"Mahiole  (mă'-hĭ-ō'-le),  n.",A war cap; a helmet; an officer's cap.
"Mahoe  (mā'-hō'-e),  n.","1. Two of men or animals born at the same time of one makua; twins. Syn: Mahana.<br>2. A rare tree twenty to thirty feet high (Alectryon macrococcus, order Sapindaceae)."
"Mahoehoe  (mā'-hō'-ĕ-hō'-e),  adj.","Straight and free from branches, as a tree; pololei, lala ole."
"Mahoehoe  (mā'-hō'-ĕ-hō'-e),  v.",To be straight; free from lateral branches.
mahola,"1. adj., Spread open; spread out; extended.<br>2. adj., Describing certain medicines used in the ancient practice of the kahunas; spreading; flowing: hee mahola, ahi mahola; o ka hee mahola oia no ka mea e heehee ai ka mai.<br> Nā Lepili <br> Tags: medicine <br> Papa helu loli"
mahola,"1. n., The spreading out and extension of the stomach; me ka mahana. ame ka mahola ana o ka opu.<br>2. n., An opening by expansion, as flowers.<br> Papa helu loli"
mahola,"[Ma and hola, to spread over.]<br>1. v., To spread out; to open wide, as a flower in full bloom.<br>2. v., To spread out; to unfold, as a tapa to dry: Ua mahola ka opuu, The bud has opened. Syn: Uhola, hohola and kalena.<br> Papa helu loli"
"Maholahola  (mā'-hō'-lă-hō'-la),  v.",[Intensive of mahola.] To spread out extensively.
"Mahole  (mă'-hō'-le),  v.","[Ma and hole, to peel off; to skin.] To bruise, as the flesh; to hurt; to break up. Uli aai na moku, mahole eha ka nahele."
"Maholehole  (mă'-hō'-lĕ-hō'-le),  adj.","[Mahole, to skin.] Bruised and broken to pieces; crushed together."
"Maholehole  (mă'-hō'-lĕ-hō'-le),  n.","A bruise; a hurt; an injury; aole maholehole o ke kino a'u i ike ai, I did not see a bruise of (on) the body."
"Maholehole  (mā'-hō'-lĕ-hō'-le),  v.","[Intensive of mahole, to bruise.] To bruise or scratch very much."
mahu,"adj., Quiet; free from noise.<br> Papa helu loli"
mahu,"n., Steam; hot vapor; smoke.<br> Papa helu loli"
mahu,"1. n., A man who assimilates his manners and dresses his person like a woman.<br>2. n., A hermaphrodite; a eunuch.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
mahu,"n., Name on the island of Molokaʻi of a tree thirty to fifty feet high; also called on other islands olapa or kauilamahu (Cheirodendron gaudichaudii). The leaves and bark afford a blue dye.<br> Nā Lepili <br> Tags: flora trees <br> Papa helu loli"
mahu,"v., To blow out steam or smoke; to smoke, as a smothered fire; to throw out hot vapor, as from a volcano.<br> Papa helu loli"
mahua,"adj., A contraction of mahuahua.<br> Papa helu loli"
mahua,"n., Contraction of mahuahua; increase; growth; a growing.<br> Papa helu loli"
mahua,"n., Mockery: Mahua hoi kana leo, his word is mockery.<br> Papa helu loli"
mahua,"To hold in derision; to mock.<br>2. v., [Contraction of mahuahua.] To be increased.<br>3. v., To be strong.<br> Papa helu loli"
mahuahua,"adj., Increasing; large in quantity or numbers.<br> Papa helu loli"
mahuahua,"n., Increase; growth; expansion.<br> Papa helu loli"
mahuahua,"1. v., To be increased in numbers or quantity.<br>2. v., To wax greater; to thrive; to flourish.<br> Papa helu loli"
mahuakala,"1. adj., Deceitful.<br>2. adj., Contemptuous; disobedient to the gods.<br> Nā Lepili <br> Tags: religion <br> Papa helu loli"
"Mahue  (mā'-hŭ-ē'),  v.","To be scattered; to be dispersed, said of crowds scattered or put to flight. as by fear."
"Mahui  (mă'-hū'i),  n.",Sly conduct of a female to express to one of the other sex her desire; covert suggestion; sly proposal or hint.
"Mahui  (mā'-hu'i),  n.",Rumor.
"Mahui  (mă'-hu'i),  v.","1. To follow the example of one; to imitate him.<br>2. To imitate, that is, to be led to do as another does; to pattern after.<br>3. To be an example for another."
"Mahui  (mā'-hu'i),  v.","To hear indefinitely, as a rumor, lohe mahui."
"Mahuka  (mă'-hū'-ka),  adj.","Escaping; running away secretly; he luina mahuka, a runaway sailor."
"Mahuka  (mă'-hū'-ka),  n.",A runaway; one who has escaped.
"Mahuka  (mă'-hū'-ka),  v.","To flee away; to escape from; to flee secretly; to run away, as a servant from his master; to flee from fear of punishment."
"Mahumahu  (mă'-hŭ-mă-hū'),","adj [Mahu, silent.] Desolate; with out inhabitant; silent, as a place deserted."
"Mahumahu  (mă'-hŭ-mă'-hū),","adj Fragile; not tough; soft, placid."
"Mahumahu  (mă'-hŭ-mă-hū'),  v.","1. To be silent, as a weak, dying man.<br>2. To be free from noise; perfectly quiet."
mahuna,"1. n., The scaly appearance of the skin after drinking awa; the chapping, cracking or breaking up of the skin; i kona wa i inu ai i ke awa, maikai ka ili, a mahope, mahuna ka ili, nakaka, puehuehu, inoino loa kona kino.<br>2. n., A kind of tapa like the paipaikukui.<br> Papa helu loli"
mahune,"adj., [Ma and hune, poor; destitute.] Poor; stripped of property; bereft of comforts.<br> Papa helu loli"
mahunehune,"adj., [Ma and hune, poor.] Poor; with nothing but one's person.<br> Papa helu loli"
mahunehune,"adv., Scarcely; with difficulty; Ola mahunehune ae la o Aikake mai ko lakou lima ae, Scarcely did Isaac Davis escape their hands.<br> Papa helu loli"
"Mai  (ma'i),  adj.",Sick; diseased; weak.
"Mai  (mă'i),  v.",Come; come near.
"Mai  (mā-ī'),  v.",Same as maia. to make soft.
"Mai  (ma'i),  v.",To be or to fall sick; to be diseased; to be unwell.
"Mai  (mă'i),  prep.","1. From, as from a person, place or thing spoken of.<br>2. Toward a person, place or thing speaking, and repeated after the noun when the motion is towards the person speaking; otherwise aku or ae is used; as, mai Kauai mai, from Kauai (here) this way; mai Honolulu aku a i Kailua, from Honolulu onward to Kailua."
"Mai  (ma'i),  n.","1. Sickness generally; illness; disease; mai ahulau, mai luku, a pestilence; mai eha nui, a painful disease; mai pehu, the dropsy; mai wili, venereal disease.<br>2. The private parts."
"Mai  (māi),  adv.","1. An adverb of prohibition; before a verb it is used imperatively for prohibiting: mai hele oe, don't you go; mai hana hou aku, do it not again. It is often used with noho a in a prohibitory sense; as, mai noho oukou a hana kolohe, do not do mischief. See noho.<br>2. Almost; nearly; near to; exposed to; about to be; Mai ike ole oe ia'u, you nearly failed to see me; mai make au, I was almost dead; mostly used in the beginning of a sentence."
"Maiao  (mā'i-ā'o),  n.",A toe or finger nail; the hoof of a beast; the claws of a bird or animal. Same as maiuu.
"Maiau  (mā'i-ă'u),  adj.",1. Neat; cleanly.<br>2. Industrious; constantly employed.<br>3. Skillful; ingenious; expert at doing various kinds of business.<br>4. Ready and correct in speaking. (This word applies chiefly to men; the same quality applied to women is loia.)
"Maiau  (mā'i-ă'u),  n.",Natural skill; ingenuity; wisdom. Syn: noiau.
"Maiele  (mā'i-ē'-le),  n.","1. A knowledge of the use of words in a language.<br>2. Skill in using words. Syn: Noili.<br>3. Asking questions with skill, so as to puzzle one.<br>4. Same as maieli, a shrub or small tree."
"Maiha  (mā-ī'-ha),  v.","[Ma and iha, to be intent upon.] To be energetic; to be intent on doing a thing; to act perseveringly in a cause; to fix the mind upon. Syn: ihaiha."
"Maihi  (mă'-ī'-hi),  v.","[Ma and ihi, to peel.] To strip off; to peel, as fruit; to strip off, as the bark of a tree. Syn: Ihi."
Maihi  (mā-i'hi):,"stripped, peeled. Land section, North Kona. Hawaii."
"Maihuli  (māi-hū'-li),  n.",Presents made at the birth of a child.
maii,"v., To sprout or grow, as a plant; to open or spread out; to unfold, as a flower.<br> Papa helu loli"
maiii,"1. n., A pain in the back.<br>2. n., Fatigue from lying long on one side.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
maiii,"n., A species of fish (Hepatus elongatus); called also maiko and maikoiko, and, on the island of Maui, palapala.<br> Nā Lepili <br> Tags: fauna fish Maui <br> Papa helu loli"
maika,"adj., Weary; fatigued; lame.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
maika,"1. n., An ancient game.<br>2. n., The stone used in the game of maika.<br> Nā Lepili <br> Tags: sports <br> Papa helu loli"
maika,"1. n., Fatigue, pain or weariness from playing maika.<br>2. n., Fatigue, lameness, etc., from any cause.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
maika,"v., To play at the game called maika; it consisted in rolling a round smooth stone called ulu or olohu; it was connected with betting.<br> Nā Lepili <br> Tags: sports <br> Papa helu loli"
maika,"v., To be fatigued, weary, tired.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
"Maikeike  (mā'-ī'-kĕ-ī'-ke)',  v.","[Ma and ike ike, to know clearly.] To declare; to set forth."
"Maiko  (mā'-ĭ-kŏ),  n.","A species of surgeon fish, also called maikoiko (Hepatus atramentatus)."
"Maile  (mă'i-le),  n.","1. A vine with green odoriferous leaves, of which wreaths are made; (Alyxia olivaeformis). Found in all the islands of the group in the woods of the low and middle regions.<br>2. The rod used in playing puhenehene and other games. (Laieik. p. 114.) Also called mailepuhenehene.<br>3. The bow or piece securing an ox's neck to the yoke.<br>MAI 399 MAK"
"Maili  (mă'-ī'-li),  n.",Little stones; pebbles. Syn: Iliili.
Maili  (mā-i'li):,"name of a soft porous stone. Elevation, Waianae, Oahu."
mailo,"adj., Thin; spare; wasted away; applied to sick persons; mailo ke kanaka.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
mailo,"v., To be thin or spare, as one wasted away with long sickness; ua hele kona mai a mailo.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
"Maimai  (ma'i-ma'i),  adj.",Feeble; languid; weak; somewhat ill; unwell.
"Maimai  (ma'i-ma'i),  n.",Languor; feebleness; indisposition; being unwell.
"Maimai  (ma'i-ma'i),  v.","To be unwell. indisposed, ailing; to be somewhat sick, weak, sickly."
"Maimai  (mă'i-mă'i),  v.","[Mai, come.] To call one to come; to invite toward one; to call, as in calling chickens; e hea, e kolokolo aku i ka moa; to call fowls. Syn: Kolokolo."
maina,"v., To be personally present. (Referring to a third person.)<br> Papa helu loli"
"Maine  (mă'-ī'-he),  v.","Same as maihi, to peel off."
"Maino  (mă'-ī'-no),  v.","To be hurt; to be harmed. Hoomaino, to make sad, is the active form."
"Mainoino  (mā'-ī'-nŏ-i'-no),  adj.",Reproachful; mocking; causing shame.
"Mainoino  (mā'-ī'-nō-ī'-no),  adv.",Miserably; with much suffering.
"Mainoino  (mā'-ī'-nŏ-ī'-no),  n.",1. Defacement.<br>2. Persecution.
"Mainoino  (ma'-ā'-nŏ-ī'-no),  v.",[Intensive of maino.] To be afflicted; to suffer abuse. Hoomainoino is the active form.
"Maio  (mā'-i-o),  n.","A disease reducing the patient's flesh, like consumption; tuberculosis; he mai e wiwi ai ke kino a olala."
"Maio  (mă'i-o),  n.",Incorrect form of naiao. which see.
"Maio  (mā'-i'o),  v.",To be blemished by scratching; defaced by marking.
"Maio  (mā'-ī'o),  v.",To divide or cut lengthwise: to cut a furrow.
"Maioio  (mă-i'o-i'o),  adj.","Uneven; some short, some long, as hair cut unevenly."
"Maiuu  (mă'i-u'u),  n.","Same as maiao. A nail of a finger or toe; a hoof of a beast; maiuu mahele, a cloven foot; e oki i ka maiuu. to pare the nails."
maka,"n., A very hard stone of which maika stones were made.<br> Papa helu loli"
maka,"1. n., The eye; the organ of sight: Aole e ike ka maka i kona pula iho, the eye does not see its own mote.<br>2. n., The face; the countenance; he maka no he maka, face to face.<br>3. n., The point or edge of an instrument, as a knife or sword; maka o ka pahi kaua; the blade in distinction from the handle.<br>4. n., The bud of a plant.<br>5. n., The teat or nipple of a female.<br>6. n., The presence of one, that is, his favor or blessing: E hele pu no ko'u maka me oe, My presence shall go with thee.<br>7. n., Fig. A guide; a director: E lilo mai oe i maka no makou, Thou mayest be eyes to us.<br>8. n., Same as makaa.<br>9. n., See hoomaka, a beginning.<br> Papa helu loli"
maka,"adv., [Maka, edge of an instrument.] By the edge; with the edge: alaila, ooki maka koi hookahi iho ana, then he cut with the edge of the adze (koi) one stroke (one bringing down).<br> Papa helu loli"
maka,"1. adj., Raw in opposition to cooked: partly cooked.<br>2. adj., Fresh, as fresh provisions in distinction from salted.<br> Papa helu loli"
"Makaa  (mă'-kă-ā'),  n.","A fish of the cavalla family (Carangus politus) allied to the ulua, also called maka."
"Makaaha  (mă'-kă-ā'-ha),  adj.","Covered with sores; full of pimples, as with the itch; leprous; hookuku, hana, hoao."
"Makaaha  (mā'-kă-ā'-ha),  n.","Same as ahamaka, a swinging bed or cot, which see."
"Makaaha  (mă'-kă-ā'-ha),  n.","Small pimples; sores; the itch; kakani, meeau."
"Makaakaa  (mă'-ka'a-ka'a),  adj.",Open; clear.
"Makaakiu  (mă-kā-ā'-ki'u),  adj.",Watchful.
"Makaakiu  (mă'-kā-ā'-ki'u),  v.",To be watchful.
"Makaala  (mă'-kă-ā'-la),  adj.",Awake; watchful; vigilant.
"Makaala  (mă'-kă-ā'-la),  n.","1. [Make, eye, and ala, awake.] Watchfulness; a being on guard.<br>2. [Maka, beginning, and ala, path.] A small faint track made by a person going once; a path scarcely visible; he maawe alanui; a faint path."
"Makaala  (mă'-kă-ā'-la),  v.","[Maka, eye, and ala, awake.]<br>1. To wake; to be awake or alert; to look out; to take heed; beware."
"Makaala  (mă'-kă'-ā-lā'),  v.",To be indisposed to sleep; to be wakeful.
"Makaalua  (mă-kă-ā'-lūa),  v.",To dig holes for planting.
"Makaaoa  (mă'-kă-ā'-ō'-a),  n.","A species of marine shellfish, found only on rocks near the sea coast."
"Makaawela (mă'-kă-ā-wĕ'-la), n.","A species of soft, porous stone."
"Makae  (mă'-kă-ē'),  v.","[Maka, eye, and e, against.] To be set against; to be opposed to. Hoomakae is the transitive form."
makaha,"v., [Ma and kaha, to extort.] To seize what is another's; to rob; to plunder; to extort property. Syn: Hookaha.<br> Papa helu loli"
Makaha,"robbery. Land section, Waianae, Oahu.<br> Nā Lepili <br> Tags: geography Oʻahu <br> Papa helu loli"
makaha,"1. n., Gate at the outlet of a fish-pond.<br>2. n., Any open space used as a means of egress from an enclosure.<br> Papa helu loli"
makaha,"n., Passage for entrance and exit of a paehumu or enclosure.<br> Papa helu loli"
makaha,"n., A robbing; a seizing what is another's; robbery; extortion.<br> Papa helu loli"
